"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
3.05834213959606,2.84914649290176,3.26796329121763,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",143
3.37990277450475,3.22115900007416,3.53889068091531,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",144
3.19512370218842,3.02230707029782,3.36823022846313,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",145
3.40965936549051,3.24492468586337,3.57465689110992,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",146
3.2442033490907,3.07240956888317,3.41628346298386,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",147
3.29554541982571,3.12715048166308,3.46421532781991,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",148
3.28394142605546,3.05385907218196,3.51453747141071,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",149
3.39906455503836,3.19531088750558,3.60322052337991,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",150
3.19819041394995,3.04823447222358,3.34836457178234,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",151
3.23984758341376,3.08810225091041,3.39181628452547,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",152
3.16965791289576,3.01249817723108,3.32705741735499,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",153
3.31359839079612,3.12429053002736,3.50325376877898,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",154
3.30094272672858,3.12819155760597,3.4739832732366,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",155
3.17208995484877,2.95361809656574,3.39102541949887,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",156
3.16601289983907,2.97701985898406,3.35535279836718,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",157
3.09226697012255,2.9105423167344,3.27431252211745,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",158
3.22789310723348,3.03289058385234,3.42326469707395,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",159
3.23666150853237,3.0546676162384,3.41897680089096,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",160
3.27854830440597,3.09943584953227,3.45797192753414,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",161
3.13442533501582,2.95519608671104,3.31396659402687,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",162
3.2002505102531,2.97745795122577,3.42352508277488,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",163
3.2810788822069,3.1247154248742,3.43767942655302,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",164
3.30106423448084,3.11825986049845,3.48419267753879,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",165
3.22562549917471,3.05589888417792,3.39563164328291,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",166
3.22096990986893,3.01872892462427,3.42360792404748,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",167
3.21712451695326,3.03791393295409,3.39664679625169,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",168
3.26613597645522,3.11725367574949,3.41523323575104,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",169
3.21772555144582,3.03385220859709,3.40192703310997,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",170
3.26925703905325,3.07008420984578,3.46881475021943,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",171
3.29233604450339,3.12994118240801,3.45498662371575,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",172
3.18248622908182,2.99504090476541,3.37027269360552,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",173
3.1218911398921,2.92675575872725,3.31739647167573,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",174
3.3887315258426,3.18874529670845,3.58910534077141,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",175
3.24913696170284,3.04526923097366,3.4534080302266,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",176
3.24317172808359,3.03233447725033,3.45444041965404,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",177
3.34980800510178,3.15284891505905,3.54714316699867,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",178
3.32852500969765,3.13481588911682,3.52259795720804,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",179
3.29335327731777,3.10330603037241,3.48375083268155,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",180
3.21584654804088,3.0329636457169,3.39905406643701,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",181
3.11846035887942,2.91035838930553,3.3269831454674,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Klebsiella pneumoniae",182
