"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.346412482761727,-0.484001613850216,-0.208633123274771,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",425
-0.422126910897791,-0.570382404443959,-0.273650359563216,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",426
-0.237276475242709,-0.388340226681816,-0.0859836315763474,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",427
-0.370226220049297,-0.542147695094131,-0.198007563908176,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",428
-0.396030917966639,-0.553431775560587,-0.238380931313609,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",429
-0.325732381487909,-0.453028804369748,-0.198273177367392,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",430
-0.393745292542313,-0.53033000826409,-0.256973028349017,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",431
-0.414282830846047,-0.57594926862049,-0.252353518677417,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",432
-0.327609103184778,-0.452981274410047,-0.202079034902225,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",433
-0.45237658599323,-0.588797750300318,-0.315768212059375,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",434
-0.429755136417764,-0.556002448609716,-0.303347549254684,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",435
-0.424098269195627,-0.563550129655987,-0.284450838384454,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",436
-0.389349297416608,-0.55387402374697,-0.224552379632748,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Pseudomonas aeruginosa",437
