"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","draw_id"
0.939079587527969,0.602580576960232,1.27670413169001,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",24
2.09027709299663,1.80743686301463,2.37390310639645,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",24
-0.0647049883857109,-0.302267279429891,0.173423372122494,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",24
-0.0624921034433124,-0.265975242773564,0.141406193984617,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",24
-0.185833823036274,-0.567118269108191,0.196912692989626,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",25
0.832557947265711,0.596882499045326,1.06878552906633,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",25
-1.73941281427453,-2.04931996114166,-1.42852514905223,"High-income","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",25
0.29614305984007,0.0915681725331075,0.501136073121877,"Latin America and Caribbean","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",25
0.754069960914294,0.475877825159676,1.03303233989613,"North Africa and Middle East","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",25
2.03118605909591,1.78470549641545,2.27826349600699,"South Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",25
-0.161335559562625,-0.453846917585676,0.132035328356106,"Southeast Asia, East Asia, and Oceania","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",25
0.065287410531889,-0.192861893241025,0.324104412670922,"Sub-Saharan Africa","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",25
-0.200812245160586,-0.498565381396532,0.0978319026520236,"Central Europe, Eastern Europe, and Central Asia","Diarrheal diseases","Deaths","Both","Clostridium difficile","att",26
