"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
0.26467870188629,0.123182200291305,0.406375169758055,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",441
0.286791551814924,0.111272413445085,0.462618417448546,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",442
0.316061742040241,0.104691674981527,0.527878114906399,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",443
0.309263946168969,0.125851262667154,0.493012608961285,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",444
0.45666198805463,0.303440196291027,0.610117838764035,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",445
0.415916017506501,0.252427035916636,0.579671612562893,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",446
0.371131177387318,0.21393010289632,0.528578846117211,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",447
0.412033925051336,0.236862156501094,0.587511819988995,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",448
0.440121304870389,0.270201602706943,0.610328956042827,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",449
0.276157352027728,0.104285540321136,0.448324255193189,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",450
0.290770922729489,0.112942218343948,0.468915500841272,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",451
0.256409010827574,0.0803245851487056,0.432803244903801,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",452
0.428857113004599,0.278236905447393,0.579703555561784,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",453
0.350835195666943,0.197249750865525,0.504656060990527,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",454
0.461922736665743,0.293412684100924,0.63071591488213,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",455
0.300012933109595,0.149005777728184,0.451247780826036,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",456
0.410973639640444,0.234755063208558,0.587502018661867,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","ass","Acinetobacter baumannii",457
