"Net Drift (%/year)","CILo","CIHi","location","cause","measure","sex","rei","type","pathogen","draw_id"
-0.859836485170884,-1.02247297934595,-0.696932752259583,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",313
-0.833042739834877,-0.995754993871356,-0.670063070218274,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",314
-0.878383207407374,-1.04228885863471,-0.714206075946755,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",315
-0.90885963769971,-1.08620802442247,-0.73119327256721,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",316
-0.939673160704435,-1.11781516134375,-0.761210226901654,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",317
-0.786653158518325,-0.975332752569813,-0.597614058192286,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",318
-0.933154689039839,-1.12769556834217,-0.738231031628533,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",319
-0.942255642397827,-1.1223820405539,-0.76180110608487,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",320
-0.899503332349405,-1.10002788066955,-0.698572210664095,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",321
-0.913086528228069,-1.09744785599892,-0.728381537948608,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",322
-0.997275081330062,-1.18947582661217,-0.804700477829967,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",323
-1.05176519719898,-1.24041332563379,-0.86275671775865,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",324
-0.837156849699583,-1.02972478840497,-0.644214228687423,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",325
-0.854344289776143,-1.06047587308042,-0.647783249892087,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",326
-0.865865906757113,-1.04020373889443,-0.691220943028348,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",327
-0.804116170218605,-1.00535670877614,-0.602466541300084,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",328
-0.795446239727982,-0.984604226492836,-0.605926887503971,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",329
-0.84680593869696,-1.02252558374718,-0.670774329800028,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",330
-0.93580724058675,-1.1323384807389,-0.738885331455874,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",331
-1.01737618978105,-1.1871604027722,-0.847300246695926,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",332
-0.926636942795245,-1.12085294666826,-0.73203946459437,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",333
-0.912700396297406,-1.08322345341956,-0.741883373742636,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",334
-0.913868861943001,-1.09317956982512,-0.734233077086188,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",335
-0.820642300485852,-0.989839818839888,-0.651155642106549,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",336
-0.998578293037244,-1.16129928673748,-0.835589407088333,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",337
-0.936118924208518,-1.09974647871299,-0.772220652737809,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",338
-0.78939645192293,-0.953465216725313,-0.625055910226557,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",339
-0.832032514885028,-1.02998214250185,-0.633686968828229,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",340
-0.966184950060056,-1.14595719104916,-0.786085782040835,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",341
-0.892731861802798,-1.08446737102037,-0.700624697047225,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",342
-0.812561130646905,-0.975649476535145,-0.649204186091523,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",343
-0.930406389381011,-1.10070063272694,-0.759818917169941,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",344
-0.894075343603218,-1.11148326424038,-0.676189448318276,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",345
-0.878807906454993,-1.050491097582,-0.706826834939878,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",346
-0.84128025640211,-1.01324400535256,-0.669017765153701,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",347
-0.960136722583071,-1.19359083517997,-0.726131018007992,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",348
-0.858157308308083,-1.02604653272783,-0.689983293893703,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",349
-0.778602598937184,-0.942791654697628,-0.614141396944456,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",350
-0.91829014536623,-1.0996517804333,-0.736595932676665,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",351
-0.848872021080072,-1.03635735296183,-0.661031500679277,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",352
-0.887319865446312,-1.07601495910711,-0.698264840487173,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",353
-0.963092415242128,-1.15565341312494,-0.770156284747436,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",354
-0.822559918947441,-1.0093980412572,-0.635369152212273,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",355
-0.940069338741467,-1.12718485030397,-0.752599713516744,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",356
-0.899279560458155,-1.09282054531744,-0.70535985574226,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",357
-0.826347547573381,-0.989149687480051,-0.663277714412136,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",358
-0.937073807429034,-1.1163058818168,-0.757516865157071,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",359
-1.0028700811793,-1.17754677251278,-0.827884634643938,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",360
-0.798859789582884,-0.995917819342218,-0.601409534914865,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",361
-0.848900011379217,-1.03206130635949,-0.665399737327332,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",362
-0.824810536486109,-1.00891742585659,-0.640361239033682,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",363
-0.841858406630236,-1.00522297482079,-0.678224248639692,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",364
-0.850756215367054,-1.04656007988816,-0.654564904453059,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",365
-0.934872516627139,-1.13237131422053,-0.736979193792575,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",366
-1.00196569645157,-1.21084703140961,-0.792642699521695,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",367
-0.954852687325736,-1.14361361217739,-0.765731333693975,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",368
-0.992602037419654,-1.18869505682245,-0.796119867481082,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",369
-0.893180389594384,-1.08847011520713,-0.697505086314676,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",370
-0.986400382109442,-1.20054031749541,-0.771796315521989,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",371
-0.878843922747607,-1.10575409537677,-0.65141311086413,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",372
-0.813151680642032,-1.00519764770099,-0.620733152068842,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",373
-0.858664881871229,-1.0873816599563,-0.629419239365669,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",374
-0.759150150715615,-0.951274882733177,-0.566652754510721,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",375
-0.883230795249623,-1.1014865222803,-0.664493407163524,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",376
-0.860980944071044,-1.02509541571391,-0.696594347287804,"Global","Diarrheal diseases","Deaths","Both","Clostridium difficile","att","Enterobacter spp.",377
