"","Pathogen","age_name","year","val","proportion"
"720","Klebsiella pneumoniae","5 to 49",2005,8814.10567271964,10.1469494116925
"721","Klebsiella pneumoniae","Neonatal",2006,29099.8315999826,28.19142891117
"722","Klebsiella pneumoniae","70+ years",2006,28881.1736811149,27.9795967858038
"723","Klebsiella pneumoniae","50 to 69",2006,20915.8481832811,20.2629230052364
"724","Klebsiella pneumoniae","Post neonatal to 5",2006,13763.1845291163,13.3335423921879
"725","Klebsiella pneumoniae","5 to 49",2006,10562.227510233,10.2325089056019
"726","Klebsiella pneumoniae","70+ years",2007,31778.0140859111,29.22155576892
"727","Klebsiella pneumoniae","Neonatal",2007,29690.2466730611,27.3017437969637
"728","Klebsiella pneumoniae","50 to 69",2007,22310.3200350666,20.5155130010529
"729","Klebsiella pneumoniae","Post neonatal to 5",2007,13957.015153578,12.8342097015673
"730","Klebsiella pneumoniae","5 to 49",2007,11012.9400208551,10.126977731496
"731","Klebsiella pneumoniae","70+ years",2008,35132.341345908,30.3791428564828
"732","Klebsiella pneumoniae","Neonatal",2008,30405.1173467036,26.2914843718839
"733","Klebsiella pneumoniae","50 to 69",2008,24319.4969655347,21.0292125207257
"734","Klebsiella pneumoniae","Post neonatal to 5",2008,14117.8388823563,12.2077785823934
"735","Klebsiella pneumoniae","5 to 49",2008,11671.461550001,10.0923816685142
"736","Klebsiella pneumoniae","70+ years",2009,38577.4689326237,30.8528505494046
"737","Klebsiella pneumoniae","Neonatal",2009,32227.6602597314,25.7745055096038
"738","Klebsiella pneumoniae","50 to 69",2009,26695.1488064391,21.3498049329689
"739","Klebsiella pneumoniae","Post neonatal to 5",2009,14953.544689299,11.9592988406927
"740","Klebsiella pneumoniae","5 to 49",2009,12583.145519592,10.06354016733
"741","Klebsiella pneumoniae","70+ years",2010,45340.2950199989,32.2812297692618
"742","Klebsiella pneumoniae","Neonatal",2010,33943.971369412,24.16731383362
"743","Klebsiella pneumoniae","50 to 69",2010,31284.1508406933,22.2735838172032
"744","Klebsiella pneumoniae","Post neonatal to 5",2010,15715.078416616,11.1887683347668
"745","Klebsiella pneumoniae","5 to 49",2010,14170.5556520687,10.0891042451481
"746","Klebsiella pneumoniae","70+ years",2011,53946.2930810121,32.8151247616098
"747","Klebsiella pneumoniae","Neonatal",2011,38513.5216893394,23.4274858764944
"748","Klebsiella pneumoniae","50 to 69",2011,37735.9103090765,22.9544707163785
"749","Klebsiella pneumoniae","Post neonatal to 5",2011,17718.5926329478,10.7780867719153
"750","Klebsiella pneumoniae","5 to 49",2011,16480.2822561226,10.0248318736021
"751","Klebsiella pneumoniae","70+ years",2012,59124.6872155384,33.4495514181861
"752","Klebsiella pneumoniae","50 to 69",2012,41321.9316418339,23.3777148302451
"753","Klebsiella pneumoniae","Neonatal",2012,40112.6291595098,22.6935568673424
"754","Klebsiella pneumoniae","Post neonatal to 5",2012,18477.3963251346,10.4535118502811
"755","Klebsiella pneumoniae","5 to 49",2012,17721.1437561314,10.0256650339454
"756","Klebsiella pneumoniae","70+ years",2013,65776.9524414848,35.3388080282082
"757","Klebsiella pneumoniae","50 to 69",2013,43569.730946164,23.407930902802
"758","Klebsiella pneumoniae","Neonatal",2013,39784.123255214,21.3741050945966
"759","Klebsiella pneumoniae","Post neonatal to 5",2013,18595.0402199246,9.9902250289462
"760","Klebsiella pneumoniae","5 to 49",2013,18406.4991659191,9.88893094544692
"761","Klebsiella pneumoniae","70+ years",2014,70917.1194742913,36.6913740621085
"762","Klebsiella pneumoniae","50 to 69",2014,45766.9301206384,23.6790716427714
"763","Klebsiella pneumoniae","Neonatal",2014,39292.885802529,20.3295055079465
"764","Klebsiella pneumoniae","5 to 49",2014,18676.4731834539,9.66290606294955
"765","Klebsiella pneumoniae","Post neonatal to 5",2014,18626.6777801158,9.63714272422403
"766","Klebsiella pneumoniae","70+ years",2015,78291.6393561517,36.9360200644262
"767","Klebsiella pneumoniae","50 to 69",2015,52648.2234367522,24.8381034451219
"768","Klebsiella pneumoniae","Neonatal",2015,41103.3227286772,19.391510581541
"769","Klebsiella pneumoniae","5 to 49",2015,20206.8947950669,9.53310312222626
"770","Klebsiella pneumoniae","Post neonatal to 5",2015,19715.4731446893,9.30126278668455
"771","Klebsiella pneumoniae","70+ years",2016,84539.0143815984,37.4989245806689
"772","Klebsiella pneumoniae","50 to 69",2016,57493.431315725,25.5023300255263
"773","Klebsiella pneumoniae","Neonatal",2016,41530.4967343548,18.4216598245351
"774","Klebsiella pneumoniae","5 to 49",2016,21543.598942697,9.55608245326576
"775","Klebsiella pneumoniae","Post neonatal to 5",2016,20337.295554162,9.02100311600385
"776","Klebsiella pneumoniae","70+ years",2017,89899.9074903158,38.4028776544619
"777","Klebsiella pneumoniae","50 to 69",2017,60822.7107314168,25.9818634305373
"778","Klebsiella pneumoniae","Neonatal",2017,40744.3561417192,17.404918066115
"779","Klebsiella pneumoniae","5 to 49",2017,22511.4154297863,9.61628500754546
"780","Klebsiella pneumoniae","Post neonatal to 5",2017,20118.4096685354,8.59405584134036
"781","Klebsiella pneumoniae","70+ years",2018,94356.7387430173,39.3793057666878
"782","Klebsiella pneumoniae","50 to 69",2018,64797.3267252713,27.0428352650887
"783","Klebsiella pneumoniae","Neonatal",2018,38744.393404343,16.1697758415519
"784","Klebsiella pneumoniae","5 to 49",2018,22582.3990909931,9.42464958620032
"785","Klebsiella pneumoniae","Post neonatal to 5",2018,19129.1019022413,7.98343354047127
"786","Klebsiella pneumoniae","70+ years",2019,98118.2208375888,40.5224366085404
"787","Klebsiella pneumoniae","50 to 69",2019,66504.7611718796,27.4662029717643
"788","Klebsiella pneumoniae","Neonatal",2019,36700.1860334143,15.1570314806497
"789","Klebsiella pneumoniae","5 to 49",2019,22527.2630787126,9.30367043224381
"790","Klebsiella pneumoniae","Post neonatal to 5",2019,18282.6414412467,7.55065850680178
"791","Klebsiella pneumoniae","70+ years",2020,94524.0179693594,41.2973617921014
"792","Klebsiella pneumoniae","50 to 69",2020,64473.676968588,28.1684255603898
"793","Klebsiella pneumoniae","Neonatal",2020,33621.9074428101,14.6893467463091
"794","Klebsiella pneumoniae","5 to 49",2020,21717.5218094838,9.48834354126624
"795","Klebsiella pneumoniae","Post neonatal to 5",2020,14549.2110803044,6.3565223599334
"796","Klebsiella pneumoniae","70+ years",2021,93778.2364243941,42.0478918041814
"797","Klebsiella pneumoniae","50 to 69",2021,63241.4698592147,28.3559446580288
"798","Klebsiella pneumoniae","Neonatal",2021,31190.8876715891,13.985239220709
"799","Klebsiella pneumoniae","5 to 49",2021,21586.3134451844,9.67878056574492
"800","Klebsiella pneumoniae","Post neonatal to 5",2021,13230.2942037382,5.9321437513359
"801","Pseudomonas aeruginosa","70+ years",1990,63119.6108066283,32.6154553037865
"802","Pseudomonas aeruginosa","50 to 69",1990,44412.9068947326,22.9492413090777
"803","Pseudomonas aeruginosa","Neonatal",1990,39798.9264829731,20.5650841514343
"804","Pseudomonas aeruginosa","Post neonatal to 5",1990,27092.5071730723,13.9993647850259
"805","Pseudomonas aeruginosa","5 to 49",1990,19102.7378110275,9.87085445067562
"806","Pseudomonas aeruginosa","70+ years",1991,63216.6481055488,32.5844357378278
"807","Pseudomonas aeruginosa","50 to 69",1991,44940.6822399762,23.1642584089192
"808","Pseudomonas aeruginosa","Neonatal",1991,39641.2386382541,20.4327092891644
"809","Pseudomonas aeruginosa","Post neonatal to 5",1991,26753.637299856,13.7899145474275
"810","Pseudomonas aeruginosa","5 to 49",1991,19456.518047778,10.0286820166611
"811","Pseudomonas aeruginosa","70+ years",1992,64206.3921825387,33.1275562683289
"812","Pseudomonas aeruginosa","50 to 69",1992,45640.9717671442,23.548650048094
"813","Pseudomonas aeruginosa","Neonatal",1992,38377.5256739496,19.8010446933157
"814","Pseudomonas aeruginosa","Post neonatal to 5",1992,25877.3892148076,13.35154706799
"815","Pseudomonas aeruginosa","5 to 49",1992,19713.3822458704,10.1712019222714
"816","Pseudomonas aeruginosa","70+ years",1993,65219.815533552,33.5207383574911
"817","Pseudomonas aeruginosa","50 to 69",1993,46444.5709497914,23.8709094497971
"818","Pseudomonas aeruginosa","Neonatal",1993,37756.4887766024,19.4055345177562
"819","Pseudomonas aeruginosa","Post neonatal to 5",1993,25104.5618735696,12.9028799492764
"820","Pseudomonas aeruginosa","5 to 49",1993,20040.1325087681,10.2999377256792
"821","Pseudomonas aeruginosa","70+ years",1994,65924.9749168345,33.7231318179723
"822","Pseudomonas aeruginosa","50 to 69",1994,46975.3964965046,24.0297017974081
"823","Pseudomonas aeruginosa","Neonatal",1994,37105.535539991,18.980892564163
"824","Pseudomonas aeruginosa","Post neonatal to 5",1994,24200.3675884042,12.379408369236
"825","Pseudomonas aeruginosa","5 to 49",1994,21282.6120559828,10.8868654512207
"826","Pseudomonas aeruginosa","70+ years",1995,68137.3182568157,34.4932445347834
"827","Pseudomonas aeruginosa","50 to 69",1995,47463.8217323123,24.0276731085502
"828","Pseudomonas aeruginosa","Neonatal",1995,36897.1335462164,18.6784846043584
"829","Pseudomonas aeruginosa","Post neonatal to 5",1995,24087.9203501203,12.1940597051304
"830","Pseudomonas aeruginosa","5 to 49",1995,20951.9593842433,10.6065380471775
"831","Pseudomonas aeruginosa","70+ years",1996,69344.4072597163,35.0152651592733
"832","Pseudomonas aeruginosa","50 to 69",1996,47669.5986934596,24.070630988828
"833","Pseudomonas aeruginosa","Neonatal",1996,36397.1550115464,18.3786419717921
"834","Pseudomonas aeruginosa","Post neonatal to 5",1996,23401.8154969059,11.8166815063191
"835","Pseudomonas aeruginosa","5 to 49",1996,21227.5265712368,10.7187803737875
"836","Pseudomonas aeruginosa","70+ years",1997,70592.7764505247,35.5742222034686
"837","Pseudomonas aeruginosa","50 to 69",1997,47957.2937224823,24.1673937326475
"838","Pseudomonas aeruginosa","Neonatal",1997,35819.3875347793,18.0506691396032
"839","Pseudomonas aeruginosa","Post neonatal to 5",1997,22732.8062771472,11.4558732844064
"840","Pseudomonas aeruginosa","5 to 49",1997,21335.7399347745,10.7518416398743
"841","Pseudomonas aeruginosa","70+ years",1998,72655.3608648462,36.3907723365306
"842","Pseudomonas aeruginosa","50 to 69",1998,48301.740151513,24.1928139698007
"843","Pseudomonas aeruginosa","Neonatal",1998,35102.1321100219,17.5815477748275
"844","Pseudomonas aeruginosa","Post neonatal to 5",1998,21884.0757160662,10.9610413835834
"845","Pseudomonas aeruginosa","5 to 49",1998,21709.944440973,10.8738245352578
"846","Pseudomonas aeruginosa","70+ years",1999,74486.2762450908,36.9560896116882
"847","Pseudomonas aeruginosa","50 to 69",1999,48696.2312366175,24.1604544629191
"848","Pseudomonas aeruginosa","Neonatal",1999,34843.2526570687,17.2873505358269
"849","Pseudomonas aeruginosa","5 to 49",1999,22280.3907059656,11.0543331875495
"850","Pseudomonas aeruginosa","Post neonatal to 5",1999,21247.306319548,10.5417722020163
"851","Pseudomonas aeruginosa","70+ years",2000,76110.9395662777,37.4724091221571
"852","Pseudomonas aeruginosa","50 to 69",2000,49276.9669797796,24.260988991699
"853","Pseudomonas aeruginosa","Neonatal",2000,34272.3516716375,16.8736267182683
"854","Pseudomonas aeruginosa","5 to 49",2000,22729.1032765418,11.1904315176225
"855","Pseudomonas aeruginosa","Post neonatal to 5",2000,20722.5849999479,10.2025436502531
"856","Pseudomonas aeruginosa","70+ years",2001,78424.750384088,38.2117252903413
"857","Pseudomonas aeruginosa","50 to 69",2001,50148.8669465268,24.4345658481224
"858","Pseudomonas aeruginosa","Neonatal",2001,33608.4085390547,16.3753823665403
"859","Pseudomonas aeruginosa","5 to 49",2001,22835.1132469292,11.1261951117735
"860","Pseudomonas aeruginosa","Post neonatal to 5",2001,20220.258012683,9.85213138322252
"861","Pseudomonas aeruginosa","70+ years",2002,80441.5485964541,38.9547090803596
"862","Pseudomonas aeruginosa","50 to 69",2002,50782.7872760734,24.5921260734708
"863","Pseudomonas aeruginosa","Neonatal",2002,32737.4431579513,15.8534687173963
"864","Pseudomonas aeruginosa","5 to 49",2002,22803.2551565274,11.0427283686939
"865","Pseudomonas aeruginosa","Post neonatal to 5",2002,19735.1566641469,9.55696776007928
"866","Pseudomonas aeruginosa","70+ years",2003,83156.7555095444,39.677811543364
"867","Pseudomonas aeruginosa","50 to 69",2003,51725.3175422055,24.6804650913146
"868","Pseudomonas aeruginosa","Neonatal",2003,32612.6980057977,15.5609785093908
"869","Pseudomonas aeruginosa","5 to 49",2003,23041.9345788946,10.9943387306756
"870","Pseudomonas aeruginosa","Post neonatal to 5",2003,19043.2895169246,9.08640612525499
"871","Pseudomonas aeruginosa","70+ years",2004,85851.8220278188,40.3663626132416
"872","Pseudomonas aeruginosa","50 to 69",2004,52418.7486644718,24.6465848521748
"873","Pseudomonas aeruginosa","Neonatal",2004,32345.7436545429,15.2085300755895
"874","Pseudomonas aeruginosa","5 to 49",2004,23541.2234271434,11.068764049195
"875","Pseudomonas aeruginosa","Post neonatal to 5",2004,18524.052713585,8.70975840979914
"876","Pseudomonas aeruginosa","70+ years",2005,88981.2776860931,40.8028434128177
"877","Pseudomonas aeruginosa","50 to 69",2005,53949.4581477694,24.7388141669024
"878","Pseudomonas aeruginosa","Neonatal",2005,32471.7120263745,14.8900781783822
"879","Pseudomonas aeruginosa","5 to 49",2005,24228.1646756692,11.1099552079796
"880","Pseudomonas aeruginosa","Post neonatal to 5",2005,18445.5562884968,8.45830903391805
"881","Pseudomonas aeruginosa","70+ years",2006,89416.4243100595,40.8921138311135
"882","Pseudomonas aeruginosa","50 to 69",2006,54126.8075266809,24.753389455843
"883","Pseudomonas aeruginosa","Neonatal",2006,32441.2385816671,14.8360978549508
"884","Pseudomonas aeruginosa","5 to 49",2006,24355.9641857916,11.1385225660367
"885","Pseudomonas aeruginosa","Post neonatal to 5",2006,18323.7916555483,8.37987629205602
"886","Pseudomonas aeruginosa","70+ years",2007,92830.0594927485,41.6528110998661
"887","Pseudomonas aeruginosa","50 to 69",2007,55140.4106745427,24.7414805327705
"888","Pseudomonas aeruginosa","Neonatal",2007,32219.57598549,14.4569110434129
"889","Pseudomonas aeruginosa","5 to 49",2007,24542.3114017381,11.0121254511373
"890","Pseudomonas aeruginosa","Post neonatal to 5",2007,18133.895746322,8.13667187281314
"891","Pseudomonas aeruginosa","70+ years",2008,95870.2875173254,42.4152083110975
"892","Pseudomonas aeruginosa","50 to 69",2008,56225.3675888132,24.8753888238477
"893","Pseudomonas aeruginosa","Neonatal",2008,31494.1716969351,13.9337420143813
"894","Pseudomonas aeruginosa","5 to 49",2008,24680.364127063,10.9191576738928
"895","Pseudomonas aeruginosa","Post neonatal to 5",2008,17757.9044977053,7.8565031767807
"896","Pseudomonas aeruginosa","70+ years",2009,98016.799910558,42.9877565861793
"897","Pseudomonas aeruginosa","50 to 69",2009,57116.8594493575,25.0500491060361
"898","Pseudomonas aeruginosa","Neonatal",2009,30640.6609929127,13.4382399507524
"899","Pseudomonas aeruginosa","5 to 49",2009,24886.1911453273,10.9144710732107
"900","Pseudomonas aeruginosa","Post neonatal to 5",2009,17350.4564946958,7.60948328382156
"901","Pseudomonas aeruginosa","70+ years",2010,100123.567532456,43.492415747882
"902","Pseudomonas aeruginosa","50 to 69",2010,58335.6461601715,25.3402694115655
"903","Pseudomonas aeruginosa","Neonatal",2010,29880.7253820649,12.9798104801228
"904","Pseudomonas aeruginosa","5 to 49",2010,24864.3506180153,10.8007605105489
"905","Pseudomonas aeruginosa","Post neonatal to 5",2010,17004.9681991854,7.38674384988069
"906","Pseudomonas aeruginosa","70+ years",2011,103615.580088926,42.9842158014597
"907","Pseudomonas aeruginosa","50 to 69",2011,61837.4246743303,25.6528333338163
"908","Pseudomonas aeruginosa","Neonatal",2011,31535.2964895062,13.0822023918083
"909","Pseudomonas aeruginosa","5 to 49",2011,26096.83793713,10.8260950009892
"910","Pseudomonas aeruginosa","Post neonatal to 5",2011,17969.8112307858,7.4546534719265
"911","Pseudomonas aeruginosa","70+ years",2012,105959.846461177,43.0455070783998
"912","Pseudomonas aeruginosa","50 to 69",2012,63625.4703233352,25.847438672659
"913","Pseudomonas aeruginosa","Neonatal",2012,31911.0115624575,12.9636434929523
"914","Pseudomonas aeruginosa","5 to 49",2012,26566.5371818913,10.7924851017094
"915","Pseudomonas aeruginosa","Post neonatal to 5",2012,18094.8723000601,7.35092565427944
"916","Pseudomonas aeruginosa","70+ years",2013,109543.783410265,43.6032816955418
"917","Pseudomonas aeruginosa","50 to 69",2013,64380.9130439631,25.6264572929572
"918","Pseudomonas aeruginosa","Neonatal",2013,31937.9573341684,12.7127227768494
"919","Pseudomonas aeruginosa","5 to 49",2013,26634.4017378212,10.6016725514852
"920","Pseudomonas aeruginosa","Post neonatal to 5",2013,18731.2446167626,7.45586568316634
"921","Pseudomonas aeruginosa","70+ years",2014,113277.265382502,44.2277850529807
"922","Pseudomonas aeruginosa","50 to 69",2014,66222.4961799096,25.8558000745073
"923","Pseudomonas aeruginosa","Neonatal",2014,31011.9125780782,12.1082390094221
"924","Pseudomonas aeruginosa","5 to 49",2014,26856.9018145324,10.4859635923523
"925","Pseudomonas aeruginosa","Post neonatal to 5",2014,18753.8259396388,7.32221227073762
"926","Pseudomonas aeruginosa","70+ years",2015,115739.851601723,44.2337195902569
"927","Pseudomonas aeruginosa","50 to 69",2015,69487.9498346495,26.5570626309838
"928","Pseudomonas aeruginosa","Neonatal",2015,30499.2738506126,11.6562818125678
"929","Pseudomonas aeruginosa","5 to 49",2015,26956.7031735039,10.3023740980571
"930","Pseudomonas aeruginosa","Post neonatal to 5",2015,18971.4761141594,7.25056186813437
"931","Pseudomonas aeruginosa","70+ years",2016,118086.057037927,44.6232487305442
"932","Pseudomonas aeruginosa","50 to 69",2016,71563.8813314065,27.0430985408279
"933","Pseudomonas aeruginosa","Neonatal",2016,29024.3357373338,10.9679346176313
"934","Pseudomonas aeruginosa","5 to 49",2016,27248.1702088622,10.2967438085576
"935","Pseudomonas aeruginosa","Post neonatal to 5",2016,18706.5560313199,7.06897430243897
"936","Pseudomonas aeruginosa","70+ years",2017,122793.554541495,45.2115147924674
"937","Pseudomonas aeruginosa","50 to 69",2017,74229.4978193928,27.3306530723876
"938","Pseudomonas aeruginosa","Neonatal",2017,28344.4921766119,10.4361945715548
"939","Pseudomonas aeruginosa","5 to 49",2017,27823.9864281589,10.244548898998
"940","Pseudomonas aeruginosa","Post neonatal to 5",2017,18406.4349621572,6.77708866459227
"941","Pseudomonas aeruginosa","70+ years",2018,128189.049000889,45.9752212872222
"942","Pseudomonas aeruginosa","50 to 69",2018,77859.9899828492,27.9246183412872
"943","Pseudomonas aeruginosa","5 to 49",2018,27926.9561406648,10.0160505008248
"944","Pseudomonas aeruginosa","Neonatal",2018,27140.2930242242,9.73391243100732
"945","Pseudomonas aeruginosa","Post neonatal to 5",2018,17705.7499228161,6.35019743965836
"946","Pseudomonas aeruginosa","70+ years",2019,131537.04596289,46.8210249743575
"947","Pseudomonas aeruginosa","50 to 69",2019,78966.3229547904,28.1083108726839
"948","Pseudomonas aeruginosa","5 to 49",2019,27726.7991119278,9.86944129826986
"949","Pseudomonas aeruginosa","Neonatal",2019,25699.8784069083,9.14795250204483
"950","Pseudomonas aeruginosa","Post neonatal to 5",2019,17005.8067083664,6.05327035264389
"951","Pseudomonas aeruginosa","70+ years",2020,123747.444638136,47.6796960706963
"952","Pseudomonas aeruginosa","50 to 69",2020,74047.2042420264,28.530271501514
"953","Pseudomonas aeruginosa","5 to 49",2020,25722.0965264626,9.9106833944666
"954","Pseudomonas aeruginosa","Neonatal",2020,22392.084059077,8.62763482064867
"955","Pseudomonas aeruginosa","Post neonatal to 5",2020,13630.2507638605,5.25171421267447
"956","Pseudomonas aeruginosa","70+ years",2021,123181.952043976,48.1165082099321
"957","Pseudomonas aeruginosa","50 to 69",2021,73518.8559822844,28.7174426022534
"958","Pseudomonas aeruginosa","5 to 49",2021,25749.3124074482,10.0580237712971
"959","Pseudomonas aeruginosa","Neonatal",2021,21044.4562855239,8.22024441757895
"960","Pseudomonas aeruginosa","Post neonatal to 5",2021,12513.0942998979,4.88778099893845
"961","Serratia spp.","Neonatal",1990,5763.4332168741,41.3024187547596
"962","Serratia spp.","70+ years",1990,3366.13794953777,24.1227119229989
"963","Serratia spp.","50 to 69",1990,2676.39865074178,19.1798418872918
"964","Serratia spp.","Post neonatal to 5",1990,1139.87310229171,8.16865823313447
"965","Serratia spp.","5 to 49",1990,1008.38395306663,7.22636920181523
"966","Serratia spp.","Neonatal",1991,5723.38527117779,40.9779605632184
"967","Serratia spp.","70+ years",1991,3392.88901905632,24.2922092137361
"968","Serratia spp.","50 to 69",1991,2699.69455926875,19.3291158887308
"969","Serratia spp.","Post neonatal to 5",1991,1130.14141478752,8.09152068780664
"970","Serratia spp.","5 to 49",1991,1020.8739206548,7.30919364650807
"971","Serratia spp.","Neonatal",1992,5626.96434640761,40.1767161211602
"972","Serratia spp.","70+ years",1992,3483.31435535373,24.8709825405514
"973","Serratia spp.","50 to 69",1992,2752.95684402648,19.6562051591583
"974","Serratia spp.","Post neonatal to 5",1992,1104.20432714981,7.88405631536965
"975","Serratia spp.","5 to 49",1992,1038.09589419294,7.4120398637604
"976","Serratia spp.","Neonatal",1993,5546.10870682992,39.2701469436737
"977","Serratia spp.","70+ years",1993,3606.22103428722,25.5344490008693
"978","Serratia spp.","50 to 69",1993,2827.7525926014,20.0223734697194
"979","Serratia spp.","Post neonatal to 5",1993,1078.64229153227,7.63750649819931
"980","Serratia spp.","5 to 49",1993,1064.23935241107,7.53552408753828
"981","Serratia spp.","Neonatal",1994,5480.37402964641,38.2399137977418
"982","Serratia spp.","70+ years",1994,3750.91585354771,26.1724287660531
"983","Serratia spp.","50 to 69",1994,2901.72059825864,20.2470752803165
"984","Serratia spp.","5 to 49",1994,1140.99063992995,7.96138794157569
"985","Serratia spp.","Post neonatal to 5",1994,1057.55322947997,7.37919421431293
"986","Serratia spp.","Neonatal",1995,5422.35585641339,37.3315144648582
"987","Serratia spp.","70+ years",1995,3958.39852170271,27.2525477087301
"988","Serratia spp.","50 to 69",1995,2958.21145772325,20.3665190460501
"989","Serratia spp.","5 to 49",1995,1128.06281016719,7.76642002667828
"990","Serratia spp.","Post neonatal to 5",1995,1057.84647396131,7.28299875368326
"991","Serratia spp.","Neonatal",1996,5333.87227379632,36.6692711380518
"992","Serratia spp.","70+ years",1996,4058.65057879875,27.9023851507895
"993","Serratia spp.","50 to 69",1996,2979.50257787424,20.4834653468057
"994","Serratia spp.","5 to 49",1996,1144.63492351266,7.86912888232607
"995","Serratia spp.","Post neonatal to 5",1996,1029.23081935347,7.07574948202684
"996","Serratia spp.","Neonatal",1997,5248.92918519401,35.9812978055644
"997","Serratia spp.","70+ years",1997,4167.79287987467,28.5701314518951
"998","Serratia spp.","50 to 69",1997,3009.9539831313,20.6331704671472
"999","Serratia spp.","5 to 49",1997,1155.40825200081,7.92029896679034
"1000","Serratia spp.","Post neonatal to 5",1997,1005.85305980816,6.89510130860297
"1001","Serratia spp.","Neonatal",1998,5185.56447578201,35.3389249886732
"1002","Serratia spp.","70+ years",1998,4293.41585270098,29.2590520226632
"1003","Serratia spp.","50 to 69",1998,3033.16439537565,20.6706077124477
"1004","Serratia spp.","5 to 49",1998,1179.15452149888,8.03577959157851
"1005","Serratia spp.","Post neonatal to 5",1998,982.504435552664,6.69563568463743
"1006","Serratia spp.","Neonatal",1999,5163.83178730278,34.6126056433315
"1007","Serratia spp.","70+ years",1999,4471.60519764824,29.9726857252476
"1008","Serratia spp.","50 to 69",1999,3093.91959715593,20.7382082375051
"1009","Serratia spp.","5 to 49",1999,1221.82694264485,8.18977377112687
"1010","Serratia spp.","Post neonatal to 5",1999,967.750462807288,6.48672662278884
"1011","Serratia spp.","Neonatal",2000,5128.45837428846,33.8961390104205
"1012","Serratia spp.","70+ years",2000,4635.75786492545,30.6396740579892
"1013","Serratia spp.","50 to 69",2000,3159.00649170981,20.8792029422824
"1014","Serratia spp.","5 to 49",2000,1252.98384299703,8.28149736633686
"1015","Serratia spp.","Post neonatal to 5",2000,953.712419837934,6.30348662297105
"1016","Serratia spp.","Neonatal",2001,5037.45204431376,33.0081802775387
"1017","Serratia spp.","70+ years",2001,4807.55648272989,31.5017770254556
"1018","Serratia spp.","50 to 69",2001,3220.02416464401,21.0993846074577
"1019","Serratia spp.","5 to 49",2001,1261.97789938976,8.26917926818723
"1020","Serratia spp.","Post neonatal to 5",2001,934.212541970118,6.12147882136079
"1021","Serratia spp.","70+ years",2002,4967.89078502197,32.26154448276
"1022","Serratia spp.","Neonatal",2002,4961.56934271153,32.2204929578536
"1023","Serratia spp.","50 to 69",2002,3280.37863778401,21.3028196316712
"1024","Serratia spp.","5 to 49",2002,1272.50532112966,8.26366536598321
"1025","Serratia spp.","Post neonatal to 5",2002,916.456140281592,5.95147756173194
"1026","Serratia spp.","70+ years",2003,5166.20921275178,33.072248134478
"1027","Serratia spp.","Neonatal",2003,4920.43160134417,31.4988666054628
"1028","Serratia spp.","50 to 69",2003,3362.30919297399,21.5243168357176
"1029","Serratia spp.","5 to 49",2003,1289.80366360367,8.25686786012644
"1030","Serratia spp.","Post neonatal to 5",2003,882.226166393995,5.6477005642151
"1031","Serratia spp.","70+ years",2004,5278.59399617961,33.665091354792
"1032","Serratia spp.","Neonatal",2004,4844.86773290175,30.8989315996016
"1033","Serratia spp.","50 to 69",2004,3395.61798194487,21.6561057074826
"1034","Serratia spp.","5 to 49",2004,1306.44929612074,8.33209277624691
"1035","Serratia spp.","Post neonatal to 5",2004,854.196737688218,5.44777856187686
"1036","Serratia spp.","70+ years",2005,5443.62165914674,34.0760501512958
"1037","Serratia spp.","Neonatal",2005,4838.82875345682,30.2901600443283
"1038","Serratia spp.","50 to 69",2005,3506.18387556989,21.9480531647218
"1039","Serratia spp.","5 to 49",2005,1342.18576860676,8.40183106527067
"1040","Serratia spp.","Post neonatal to 5",2005,844.099674166795,5.28390557438348
"1041","Serratia spp.","70+ years",2006,5560.27530827819,34.4646328816281
"1042","Serratia spp.","Neonatal",2006,4782.70218479117,29.6449484678541
"1043","Serratia spp.","50 to 69",2006,3596.44719088138,22.2921034013102
"1044","Serratia spp.","5 to 49",2006,1363.49153326601,8.45142237134534
"1045","Serratia spp.","Post neonatal to 5",2006,830.362577237398,5.14689287786211
"1046","Serratia spp.","70+ years",2007,5852.64672585022,35.1346670175935
"1047","Serratia spp.","Neonatal",2007,4804.71036338389,28.8436850267859
"1048","Serratia spp.","50 to 69",2007,3756.77201680003,22.5526911249043
"1049","Serratia spp.","5 to 49",2007,1412.54118970521,8.47978131496028
"1050","Serratia spp.","Post neonatal to 5",2007,831.084630241686,4.98917551575601
"1051","Serratia spp.","70+ years",2008,6269.66460255485,35.7295265995691
"1052","Serratia spp.","Neonatal",2008,4918.84974899484,28.031511107369
"1053","Serratia spp.","50 to 69",2008,4017.58290101512,22.8953770620042
"1054","Serratia spp.","5 to 49",2008,1497.72556794642,8.53522938005172
"1055","Serratia spp.","Post neonatal to 5",2008,843.749731514872,4.80835585100601
"1056","Serratia spp.","70+ years",2009,6793.35829069048,36.494702231931
"1057","Serratia spp.","Neonatal",2009,5005.87024752309,26.8921108349887
"1058","Serratia spp.","50 to 69",2009,4351.99477755002,23.379416589768
"1059","Serratia spp.","5 to 49",2009,1604.88848667155,8.62164557355908
"1060","Serratia spp.","Post neonatal to 5",2009,858.530529806266,4.61212476975318
"1061","Serratia spp.","70+ years",2010,7464.00712607718,36.8651532715209
"1062","Serratia spp.","Neonatal",2010,5312.36217953553,26.2380572090015
"1063","Serratia spp.","50 to 69",2010,4816.70598275015,23.7899832246355
"1064","Serratia spp.","5 to 49",2010,1751.74135204799,8.65194959550508
